,ID,Confidence,Boro,Date,Latitude,Longitude,Postcode,GoogleStreetViewURL
72,119637844,0.3,Queens,2013-10-01,40.786823,-73.82231,11354,"https://www.google.com/maps/@40.786823,-73.82231,3a,20y,133.63h,90.38t/data=!3m6!1e1!3m4!1scQudUoKk_g_efzS5j17sUg!2e0!7i16384!8i8192?entry=ttu"
73,119637845,1.0,Queens,2013-10-01,40.786823,-73.82231,11354,"https://www.google.com/maps/@40.786823,-73.82231,3a,20y,133.13h,85.40t/data=!3m6!1e1!3m4!1scQudUoKk_g_efzS5j17sUg!2e0!7i16384!8i8192?entry=ttu"
74,119637846,0.3,Queens,2013-10-01,40.786823,-73.82231,11354,"https://www.google.com/maps/@40.786823,-73.82231,3a,20y,137.20h,92.55t/data=!3m6!1e1!3m4!1scQudUoKk_g_efzS5j17sUg!2e0!7i16384!8i8192?entry=ttu"
75,119637847,1.0,Queens,2013-10-01,40.786823,-73.82231,11354,"https://www.google.com/maps/@40.786823,-73.82231,3a,20y,133.61h,91.41t/data=!3m6!1e1!3m4!1scQudUoKk_g_efzS5j17sUg!2e0!7i16384!8i8192?entry=ttu"
76,119637848,0.5,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,180.13h,96.79t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
77,119637849,0.3,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,179.55h,95.64t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
78,119637850,0.5,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,178.90h,94.92t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
79,119637851,0.5,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,179.11h,93.94t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
80,119637852,0.5,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,179.57h,93.10t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
81,119637853,1.0,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,178.90h,92.17t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
82,119637854,1.0,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,187.31h,94.79t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
83,119637855,0.5,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,185.66h,93.77t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
84,119637856,1.0,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,185.69h,93.18t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
85,119637857,1.0,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,210.62h,111.20t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
86,119637858,0.5,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,199.48h,76.99t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
87,119637859,1.0,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,242.58h,69.46t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
88,119637860,1.0,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,315.75h,106.13t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
89,119637861,0.5,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,328.73h,80.55t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
90,119637862,1.0,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,335.60h,68.45t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
91,119637863,1.0,Queens,2017-11-01,40.67943,-73.80395,11436,"https://www.google.com/maps/@40.67943,-73.80395,3a,20y,118.94h,70.34t/data=!3m6!1e1!3m4!1stQU-n_BPBfJ-etQfELpbQw!2e0!7i16384!8i8192?entry=ttu"
92,119637864,0.3,The Bronx,2016-07-01,40.897476,-73.87955,10470,"https://www.google.com/maps/@40.897476,-73.87955,3a,20y,200.90h,88.35t/data=!3m6!1e1!3m4!1s5NAtNgIDYSNJn7JPCoO6hA!2e0!7i16384!8i8192?entry=ttu"
93,119637865,0.5,The Bronx,2016-07-01,40.897476,-73.87955,10470,"https://www.google.com/maps/@40.897476,-73.87955,3a,20y,301.67h,86.98t/data=!3m6!1e1!3m4!1s5NAtNgIDYSNJn7JPCoO6hA!2e0!7i16384!8i8192?entry=ttu"
94,119637866,0.3,The Bronx,2016-07-01,40.897476,-73.87955,10470,"https://www.google.com/maps/@40.897476,-73.87955,3a,20y,327.56h,88.15t/data=!3m6!1e1!3m4!1s5NAtNgIDYSNJn7JPCoO6hA!2e0!7i16384!8i8192?entry=ttu"
